policy,threshold,approved,approval_rate,realized_npv,mean_realized_npv_approved,observed_default_rate_approved,overlap_with_current_decisions
decomp_plus_profit_support_0.08,-0.045000000000000005,2294,0.8992551940415523,3694445.904230287,1610.4820855406656,0.1024411508282476,0.8906311250490004
direct_margin_hgb_squared,-0.02500000000000001,2220,0.8702469619756958,3694358.851171085,1664.1256086356238,0.0972972972972973,0.9172873382987063
blend_decomp_direct_hgb_0.7,0.03,1844,0.7228537828302627,3694231.6755459197,2003.3794335932319,0.06995661605206074,0.9266954135633085
decomp_plus_profit_support_0.06,0.013898473360261574,2050,0.8036064288514309,3693568.8592153224,1801.7409069343037,0.08390243902439025,0.9847118776950216
decomp_plus_profit_support_0.12,0.029675801359672106,2048,0.8028224225793806,3693182.7929173545,1803.311910604177,0.083984375,0.9839278714229713
decomposed_margin,-0.02500000000000001,2174,0.8522148177185418,3693171.9622262456,1698.7911509780338,0.09291628334866606,0.9376715013720109
blend_decomp_direct_hgb_0.9,0.035,1819,0.7130537044296354,3693164.070946539,2030.326592054172,0.06706981858163827,0.9129753038024304
blend_decomp_direct_hgb_0.3,-0.02500000000000001,2188,0.857702861622893,3692876.043431091,1687.7861258825828,0.09506398537477148,0.9321834574676597
blend_decomp_direct_hgb_0.8,-0.02910701126226554,2228,0.8733829870638965,3692825.851530972,1657.4622313873303,0.0973967684021544,0.9149353194825559
blend_decomp_direct_hgb_0.5,-0.02910701126226554,2212,0.8671109368874951,3692457.426424295,1669.2845508247265,0.09629294755877034,0.9227753822030577
decomp_plus_profit_support_0.10,0.02517350332647858,2043,0.8008624068992551,3691736.0093488945,1807.017136245176,0.08370044052863436,0.9858878871030968
decomp_plus_profit_support_0.04,-0.05500000000000001,2314,0.907095256762054,3691430.2616982767,1595.2594043639917,0.10458081244598098,0.8827910623284986
blend_decomp_direct_hgb_0.9,0.03469130876082671,1821,0.7138377107016857,3691315.5427842177,2027.0815720945732,0.06754530477759473,0.9137593100744806
blend_decomp_direct_hgb_0.5,-0.02500000000000001,2202,0.8631909055272442,3690682.008078835,1676.059040907736,0.0958219800181653,0.9266954135633085
blend_decomp_direct_hgb_0.5,-0.045000000000000005,2280,0.8937671501372011,3690433.6518081347,1618.6112507930416,0.1013157894736842,0.8961191689533516
decomp_plus_profit_support_0.08,0.018996887091860808,2047,0.8024304194433556,3690274.2710245517,1802.7719936612368,0.08402540302882266,0.9843198745589965
decomp_plus_profit_support_0.10,0.04999999999999999,1877,0.7357898863190906,3690012.269194551,1965.9095733588442,0.07085775173148641,0.9459035672285379
decomp_plus_profit_support_0.12,-0.04000000000000001,2291,0.898079184633477,3689999.708254182,1610.6502436727114,0.10213880401571367,0.8918071344570757
blend_decomp_direct_hgb_0.1,-0.045000000000000005,2268,0.8890631125049,3689839.5525390045,1626.9133829537056,0.10052910052910052,0.9008232065856527
decomposed_margin,-0.020000000000000004,2157,0.8455507644061152,3689786.872014033,1710.6105109012672,0.09225776541492814,0.9443355546844375
decomp_plus_profit_support_0.12,0.0011379084642246886,2156,0.8451587612700902,3689677.3580331896,1711.353134523743,0.09230055658627087,0.9447275578204626
blend_decomp_direct_hgb_0.8,0.03469130876082671,1814,0.71109368874951,3689375.5599981863,2033.8343770662548,0.06670341786108049,0.915719325754606
decomp_plus_profit_support_0.04,-0.05489671197309357,2313,0.906703253626029,3688347.264945235,1594.616197555225,0.10462602680501513,0.8831830654645237
decomp_plus_profit_support_0.12,-0.05,2323,0.9106232849862799,3687681.665603148,1587.465202584222,0.10546706844597503,0.8792630341042729
decomp_plus_profit_support_0.12,0.03,2046,0.8020384163073304,3687524.498662869,1802.309139131412,0.08406647116324535,0.9839278714229713
blend_decomp_direct_hgb_0.2,-0.04000000000000001,2255,0.8839670717365739,3687235.4413298885,1635.137667995516,0.09977827050997783,0.9059192473539789
decomp_plus_profit_support_0.08,-0.03,2255,0.8839670717365739,3686574.9124674415,1634.8447505398854,0.09977827050997783,0.9059192473539789
blend_decomp_direct_hgb_0.2,-0.03897581494655859,2250,0.8820070560564485,3686449.8499507494,1638.4221555336665,0.09955555555555555,0.9078792630341043
blend_decomp_direct_hgb_0.4,-0.04000000000000001,2255,0.8839670717365739,3686357.012395102,1634.748120796054,0.09977827050997783,0.9059192473539789
blend_decomp_direct_hgb_0.1,0.018996887091860808,1900,0.7448059584476676,3685597.6373957656,1939.7882302082976,0.07263157894736842,0.9549196393571149
blend_decomp_direct_hgb_0.9,-0.035,2255,0.8839670717365739,3685425.989096629,1634.3352501537158,0.10022172949002217,0.9043512348098784
decomp_plus_profit_support_0.12,-0.02500000000000001,2254,0.8835750686005488,3685382.043785407,1635.0408357521771,0.09982253771073647,0.9063112504900039
decomp_plus_profit_support_0.12,-0.03897581494655859,2289,0.8972951783614269,3685258.9521928704,1609.9864360825122,0.10222804718217562,0.8925911407291258
decomp_plus_profit_support_0.08,0.01999999999999999,2043,0.8008624068992551,3684973.038283893,1803.7068224590764,0.08370044052863436,0.9858878871030968
blend_decomp_direct_hgb_0.8,0.035,1812,0.7103096824774598,3684759.1490692776,2033.5315392214557,0.06677704194260485,0.915719325754606
blend_decomp_direct_hgb_0.4,-0.02500000000000001,2196,0.8608388867110937,3684712.250045391,1677.9199681445314,0.09562841530054644,0.9290474323794591
decomp_plus_profit_support_0.06,-0.05489671197309357,2322,0.9102312818502548,3684581.4584816676,1586.8137202763426,0.10508182601205857,0.8796550372402979
decomp_plus_profit_support_0.06,-0.05500000000000001,2322,0.9102312818502548,3684581.4584816676,1586.8137202763426,0.10508182601205857,0.8796550372402979
direct_margin_hgb_squared,-0.035,2259,0.8855350842806743,3684460.005636523,1631.0137253813737,0.099601593625498,0.9027832222657781
blend_decomp_direct_hgb_0.6,-0.05,2295,0.8996471971775775,3684327.71152182,1605.3715518613596,0.10152505446623093,0.8902391219129753
decomp_plus_profit_support_0.10,-0.0050000000000000044,2168,0.8498627989023912,3684272.491820681,1699.3876807290965,0.09363468634686346,0.9400235201881615
blend_decomp_direct_hgb_0.4,-0.03,2215,0.8682869462955703,3684097.6129289907,1663.2494866496572,0.09661399548532731,0.9215993727949824
decomp_plus_profit_support_0.08,-0.02500000000000001,2238,0.8773030184241474,3683587.003388867,1645.9280622827823,0.09830205540661305,0.9125833006664054
blend_decomp_direct_hgb_0.9,0.04000000000000001,1761,0.6903175225401803,3683185.2917715223,2091.530546150779,0.06246450880181715,0.8957271658173266
blend_decomp_direct_hgb_0.5,-0.035,2244,0.8796550372402979,3682878.4597073523,1641.211434807198,0.09937611408199644,0.9102312818502548
decomp_plus_profit_support_0.10,0.024999999999999994,2044,0.8012544100352803,3682237.7282907483,1801.4861684397008,0.08414872798434442,0.9854958839670718
blend_decomp_direct_hgb_0.4,-0.035,2242,0.8788710309682477,3682161.0185717135,1642.3554944566072,0.09901873327386262,0.911015288122305
decomp_plus_profit_support_0.06,-0.035,2261,0.8863190905527244,3682032.905832645,1628.4975257994893,0.10039805395842548,0.9035672285378283
blend_decomp_direct_hgb_0.3,-0.05,2287,0.8965111720893767,3682003.699971074,1609.9710100441948,0.10188019239177962,0.893375147001176
blend_decomp_direct_hgb_0.8,-0.02500000000000001,2212,0.8671109368874951,3681937.480296477,1664.5286981448812,0.09629294755877034,0.9212073696589572
decomp_plus_profit_support_0.06,-0.03,2246,0.8804390435123481,3681248.646500062,1639.024330587739,0.09928762243989314,0.9094472755782046
decomp_plus_profit_support_0.04,0.03,1895,0.7428459427675421,3681222.944454383,1942.5978598703869,0.07176781002638523,0.9529596236769894
blend_decomp_direct_hgb_0.6,0.029675801359672106,1842,0.7220697765582125,3681178.1572961556,1998.468054992484,0.06894679695982628,0.9282634261074089
decomp_plus_profit_support_0.04,-0.015,2163,0.8479027832222658,3681045.778454844,1701.8242156518002,0.09292649098474341,0.941983535868287
decomp_plus_profit_support_0.08,-0.02910701126226554,2253,0.8831830654645237,3680838.4521909375,1633.7498678166612,0.09986684420772303,0.906703253626029
decomp_plus_profit_support_0.04,-0.03897581494655859,2265,0.8878871030968247,3680504.7266923888,1624.9468992019376,0.10066225165562914,0.9019992159937279
blend_decomp_direct_hgb_0.4,-0.02910701126226554,2213,0.8675029400235202,3680479.205998839,1663.1175806592132,0.09670131043831902,0.9223833790670325
decomp_plus_profit_support_0.08,-0.05489671197309357,2328,0.9125833006664054,3680351.39021458,1580.9069545595275,0.10609965635738831,0.8773030184241474
decomp_plus_profit_support_0.08,-0.05500000000000001,2328,0.9125833006664054,3680351.39021458,1580.9069545595275,0.10609965635738831,0.8773030184241474
decomp_plus_profit_support_0.10,-0.02500000000000001,2248,0.8812230497843982,3680274.006907393,1637.1325653502638,0.09919928825622776,0.9086632693061545
decomp_plus_profit_support_0.08,-0.010000000000000009,2173,0.8518228145825166,3680220.067093284,1693.6125481331264,0.09387942936033133,0.9380635045080361
direct_margin_hgb_squared,-0.020000000000000004,2205,0.8643669149353195,3680039.2849545935,1668.95205666875,0.09569160997732426,0.9223833790670325
decomposed_margin,-0.04000000000000001,2249,0.8816150529204234,3679479.6276282216,1636.0514129071685,0.10004446420631392,0.9082712661701293
decomp_plus_profit_support_0.02,-0.017474426856533474,2162,0.8475107800862407,3679130.9876121804,1701.7257111989734,0.09296947271045329,0.942375539004312
decomp_plus_profit_support_0.12,-0.05489671197309357,2337,0.9161113288906311,3679003.843260806,1574.2421237744143,0.10654685494223363,0.8737749901999216
decomp_plus_profit_support_0.12,-0.05500000000000001,2337,0.9161113288906311,3679003.843260806,1574.2421237744143,0.10654685494223363,0.8737749901999216
decomp_plus_profit_support_0.04,-0.017474426856533474,2175,0.8526068208545668,3678799.759415771,1691.402188237136,0.09333333333333334,0.9372794982359859
blend_decomp_direct_hgb_0.2,-0.02910701126226554,2201,0.8627989023912191,3677032.8096069517,1670.619177467947,0.09586551567469333,0.9270874166993336
blend_decomp_direct_hgb_0.7,0.03469130876082671,1808,0.7087416699333595,3676978.1755310176,2033.7268669972443,0.06692477876106195,0.9149353194825559
decomp_plus_profit_support_0.06,-0.02910701126226554,2243,0.8792630341042729,3676880.928266635,1639.2692502303323,0.09897458760588497,0.9106232849862799
blend_decomp_direct_hgb_0.5,-0.03897581494655859,2260,0.8859270874166993,3676370.3483227,1626.7125435056194,0.10044247787610619,0.9039592316738534
decomp_plus_profit_support_0.06,-0.05,2302,0.9023912191297531,3676246.6524505066,1596.9794319941384,0.10338835794960903,0.8874950999607997
decomp_plus_profit_support_0.10,-0.05489671197309357,2336,0.915719325754606,3676094.420317129,1573.6705566426067,0.10659246575342465,0.8741669933359467
decomp_plus_profit_support_0.10,-0.05500000000000001,2336,0.915719325754606,3676094.420317129,1573.6705566426067,0.10659246575342465,0.8741669933359467
decomp_plus_profit_support_0.12,0.05623191062128825,1872,0.7338298706389651,3675693.800859388,1963.51164575822,0.07104700854700854,0.9439435515484124
blend_decomp_direct_hgb_0.6,0.03,1840,0.7212857702861623,3675158.8006920614,1997.3689134195986,0.06902173913043479,0.9274794198353586
decomp_plus_profit_support_0.02,-0.04000000000000001,2258,0.8851430811446491,3675085.6708459593,1627.5844423587066,0.10053144375553587,0.9047432379459036
blend_decomp_direct_hgb_0.4,-0.03897581494655859,2250,0.8820070560564485,3674403.4584994284,1633.0682037775236,0.1,0.9078792630341043
blend_decomp_direct_hgb_0.7,0.04000000000000001,1738,0.6813014504116033,3673320.066275389,2113.5328344507416,0.05983889528193326,0.8906311250490004
decomp_plus_profit_support_0.02,-0.05500000000000001,2302,0.9023912191297531,3673236.231467736,1595.6716904725179,0.10382276281494353,0.8874950999607997
decomp_plus_profit_support_0.02,-0.05489671197309357,2302,0.9023912191297531,3673236.231467736,1595.6716904725179,0.10382276281494353,0.8874950999607997
decomp_plus_profit_support_0.10,-0.05,2317,0.9082712661701293,3672882.695700193,1585.1889062150162,0.10487699611566681,0.8816150529204234
blend_decomp_direct_hgb_0.1,-0.04000000000000001,2253,0.8831830654645237,3672792.56065786,1630.1786776111228,0.10031069684864626,0.906703253626029
decomp_plus_profit_support_0.02,-0.03897581494655859,2257,0.8847510780086241,3672766.379801143,1627.277970669536,0.10057598582188747,0.9051352410819287
decomp_plus_profit_support_0.04,-0.035,2253,0.8831830654645237,3672626.394661284,1630.1049243947111,0.10031069684864626,0.906703253626029
decomp_plus_profit_support_0.12,-0.020000000000000004,2240,0.8780870246961976,3672507.110578769,1639.5121029369504,0.09866071428571428,0.9117992943943551
decomposed_margin,-0.035,2222,0.871030968247746,3672466.9380293996,1652.775399653195,0.09720972097209721,0.9188553508428068
blend_decomp_direct_hgb_0.3,-0.03,2212,0.8671109368874951,3672360.208150488,1660.1990091096238,0.09719710669077758,0.9227753822030577
blend_decomp_direct_hgb_0.7,0.035,1804,0.7071736573892591,3672353.801110442,2035.6728387530165,0.06651884700665188,0.9133673069384555
blend_decomp_direct_hgb_0.5,0.03,1828,0.7165817326538613,3671828.1582215466,2008.658729880496,0.06838074398249452,0.9259114072912583
decomp_plus_profit_support_0.10,-0.03,2261,0.8863190905527244,3670887.763319784,1623.5682279167554,0.10039805395842548,0.9035672285378283
direct_margin_hgb_squared,-0.03897581494655859,2270,0.8898471187769502,3670670.0446034763,1617.0352619398575,0.10044052863436123,0.8984711877695022
decomp_plus_profit_support_0.06,-0.015,2177,0.853390827126617,3670170.295691485,1685.8843801982016,0.09416628387689481,0.9364954919639357
blend_decomp_direct_hgb_0.3,-0.045000000000000005,2276,0.8921991375931008,3670034.5308980397,1612.493203382267,0.101493848857645,0.897687181497452
blend_decomp_direct_hgb_0.3,-0.02910701126226554,2207,0.8651509212073697,3669727.6822451316,1662.7674137948036,0.09696420480289987,0.924735397883183
decomp_plus_profit_support_0.02,0.024999999999999994,1887,0.7397099176793415,3669684.512929422,1944.7188727765881,0.07154213036565978,0.9498235985887887
decomposed_margin,-0.03,2197,0.8612308898471188,3669181.023006269,1670.0869472035815,0.09512972234865726,0.9286554292434339
blend_decomp_direct_hgb_0.1,-0.03897581494655859,2251,0.8823990591924735,3669054.499995805,1629.9664593495356,0.10039982230119947,0.9074872598980792
decomp_plus_profit_support_0.06,-0.02500000000000001,2226,0.8725989807918463,3668965.8418406555,1648.2326333515973,0.09748427672955975,0.9172873382987063
blend_decomp_direct_hgb_0.2,-0.05,2284,0.8953351626813014,3668085.195859355,1605.9917670137281,0.1020140105078809,0.8945511564092513
decomp_plus_profit_support_0.10,-0.017474426856533474,2224,0.8718149745197962,3667780.052116612,1649.1816781099874,0.09757194244604317,0.9180713445707566
decomp_plus_profit_support_0.02,-0.03,2217,0.8690709525676206,3667694.029997471,1654.3500360836586,0.09697789806044203,0.9208153665229322
decomp_plus_profit_support_0.06,-0.010000000000000009,2158,0.8459427675421404,3667634.8553201696,1699.5527596479008,0.09267840593141798,0.9439435515484124
decomposed_margin,-0.03897581494655859,2244,0.8796550372402979,3667245.2550386107,1634.244766059987,0.09982174688057041,0.9102312818502548
decomp_plus_profit_support_0.02,0.02517350332647858,1886,0.7393179145433163,3667174.9295071648,1944.4193687736822,0.07158006362672323,0.9494315954527637
blend_decomp_direct_hgb_0.2,-0.045000000000000005,2273,0.8910231281850255,3667152.3429097584,1613.3534284688774,0.10118785745710515,0.8988631909055272
blend_decomp_direct_hgb_0.8,-0.04000000000000001,2270,0.8898471187769502,3667090.1436790135,1615.4582130744552,0.10088105726872247,0.9000392003136025
decomp_plus_profit_support_0.04,-0.04000000000000001,2270,0.8898471187769502,3665610.831045999,1614.80653350044,0.1013215859030837,0.9000392003136025
blend_decomp_direct_hgb_0.9,-0.04000000000000001,2273,0.8910231281850255,3665593.908513342,1612.6677996099172,0.1007479102507699,0.898079184633477
blend_decomp_direct_hgb_0.1,-0.05,2284,0.8953351626813014,3665207.1131486716,1604.7316607481048,0.1020140105078809,0.8945511564092513
blend_decomp_direct_hgb_0.8,-0.03897581494655859,2269,0.8894551156409252,3664661.0271423664,1615.0996153117526,0.10092551784927281,0.9004312034496276
decomp_plus_profit_support_0.02,-0.035,2239,0.8776950215601724,3664607.664713862,1636.7162414979284,0.09959803483698079,0.9121912975303802
decomp_plus_profit_support_0.08,0.044999999999999984,1871,0.73343786750294,3663969.173111872,1958.2945874462168,0.07108498129342597,0.9435515484123873
decomp_plus_profit_support_0.02,-0.02910701126226554,2212,0.8671109368874951,3663584.5048027695,1656.2316929488109,0.09674502712477397,0.9227753822030577
decomp_plus_profit_support_0.08,-0.0073275071094370346,2161,0.8471187769502156,3663351.2485812046,1695.2111284503492,0.09301249421564091,0.9427675421403371
decomp_plus_profit_support_0.12,-0.017474426856533474,2235,0.8761270090160721,3663075.02254118,1638.9597416291633,0.09843400447427293,0.9137593100744806
blend_decomp_direct_hgb_0.8,0.03939048505400646,1760,0.6899255194041553,3662927.6207140675,2081.20887540572,0.0625,0.8961191689533516
decomp_plus_profit_support_0.04,-0.03,2237,0.8769110152881223,3662703.5621213615,1637.328369298776,0.09924005364327224,0.9129753038024304
blend_decomp_direct_hgb_0.7,-0.03897581494655859,2264,0.8874950999607997,3661742.684941524,1617.3775110165743,0.10070671378091872,0.9023912191297531
decomp_plus_profit_support_0.08,0.04516520705715084,1870,0.733045864366915,3660548.7360716816,1957.5126930864608,0.07112299465240642,0.9431595452763623
decomposed_margin,-0.02910701126226554,2193,0.8596628773030184,3660455.776860811,1669.1544810126816,0.0953032375740994,0.9302234417875344
blend_decomp_direct_hgb_0.6,0.03939048505400646,1740,0.6820854566836535,3658433.5477683917,2102.548015958846,0.06091954022988506,0.8921991375931008
decomposed_margin,-0.045000000000000005,2267,0.888671109368875,3658214.8972246116,1613.681030976891,0.10145566828407587,0.9012152097216778
decomp_plus_profit_support_0.02,-0.02500000000000001,2187,0.8573108584868679,3658114.5828527994,1672.6632751956101,0.09510745313214448,0.9325754606036848
decomp_plus_profit_support_0.10,-0.020000000000000004,2233,0.875343002744022,3657589.4604799747,1637.9710973936296,0.09852216748768473,0.9145433163465307
blend_decomp_direct_hgb_0.9,0.044999999999999984,1714,0.6718933751470012,3657406.885127143,2133.8429901558593,0.058926487747957994,0.8780870246961976
direct_margin_hgb_squared,0.044999999999999984,1721,0.6746373970991768,3657118.996749148,2124.99651176592,0.06042998256827426,0.880047040376323
blend_decomp_direct_hgb_0.9,-0.03897581494655859,2269,0.8894551156409252,3656861.8439013604,1611.6623375501808,0.10092551784927281,0.8996471971775775
decomp_plus_profit_support_0.08,-0.060000000000000005,2337,0.9161113288906311,3656762.83240412,1564.7252171177236,0.1069747539580659,0.8737749901999216
decomp_plus_profit_support_0.06,-0.060000000000000005,2337,0.9161113288906311,3656762.83240412,1564.7252171177236,0.1069747539580659,0.8737749901999216
decomp_plus_profit_support_0.10,-0.04000000000000001,2286,0.8961191689533516,3656728.9136981214,1599.6189473745062,0.10236220472440945,0.8937671501372011
blend_decomp_direct_hgb_0.1,-0.03,2205,0.8643669149353195,3655986.533937634,1658.0437795635528,0.09614512471655329,0.9255194041552333
decomp_plus_profit_support_0.04,-0.02910701126226554,2232,0.8749509996079968,3655735.3907396775,1637.8742790052318,0.0985663082437276,0.9149353194825559
decomposed_margin,0.018996887091860808,1887,0.7397099176793415,3655690.485357268,1937.30285392542,0.07154213036565978,0.9498235985887887
blend_decomp_direct_hgb_0.9,0.04516520705715084,1713,0.671501372010976,3655532.0861082636,2133.994212555904,0.05896088733216579,0.8776950215601724
direct_margin_hgb_squared,0.04516520705715084,1719,0.6738533908271266,3655209.3803185956,2126.3579873871995,0.06050029086678301,0.8792630341042729
decomposed_margin,-0.060000000000000005,2315,0.9074872598980792,3654765.3527867747,1578.7323338171814,0.10539956803455723,0.8823990591924735
blend_decomp_direct_hgb_0.3,-0.035,2242,0.8788710309682477,3653931.2622667886,1629.7641669343393,0.09946476360392506,0.911015288122305
decomp_plus_profit_support_0.02,-0.060000000000000005,2321,0.9098392787142298,3653418.431555025,1574.0708451335738,0.1055579491598449,0.880047040376323
blend_decomp_direct_hgb_0.6,0.035,1798,0.7048216385731085,3653395.5932133514,2031.9219094623757,0.06674082313681869,0.9141513132105057
blend_decomp_direct_hgb_0.6,0.03469130876082671,1798,0.7048216385731085,3653395.5932133514,2031.9219094623757,0.06674082313681869,0.9141513132105057
blend_decomp_direct_hgb_0.2,-0.05489671197309357,2303,0.9027832222657781,3653120.868002088,1586.244406427307,0.1033434650455927,0.8871030968247746
blend_decomp_direct_hgb_0.2,-0.05500000000000001,2303,0.9027832222657781,3653120.868002088,1586.244406427307,0.1033434650455927,0.8871030968247746
decomp_plus_profit_support_0.06,0.03939048505400646,1869,0.7326538612308898,3652623.958592091,1954.3199350412474,0.07062600321027288,0.9427675421403371
blend_decomp_direct_hgb_0.6,-0.045000000000000005,2281,0.8941591532732261,3652267.686539119,1601.1695250061898,0.10170977641385358,0.8957271658173266
decomp_plus_profit_support_0.12,-0.02910701126226554,2268,0.8890631125049,3652165.6981798783,1610.3023360581474,0.10141093474426807,0.9008232065856527
blend_decomp_direct_hgb_0.3,0.024999999999999994,1849,0.7248137985103881,3651757.6858654246,1974.9906359466872,0.07030827474310439,0.9349274794198353
decomp_plus_profit_support_0.10,-0.03897581494655859,2284,0.8953351626813014,3651226.662814276,1598.610622948457,0.10245183887915937,0.8945511564092513
blend_decomp_direct_hgb_0.7,-0.04000000000000001,2267,0.888671109368875,3651176.590036528,1610.5763520231708,0.10101455668284076,0.9012152097216778
blend_decomp_direct_hgb_0.1,0.01999999999999999,1887,0.7397099176793415,3651133.186768909,1934.887751334875,0.07260201377848437,0.9498235985887887
direct_margin_hgb_squared,-0.04000000000000001,2274,0.8914151313210505,3651045.754450904,1605.5610177884364,0.10070360598065084,0.8969031752254017
blend_decomp_direct_hgb_0.7,-0.05,2299,0.9012152097216778,3650888.4786116886,1588.0332660337924,0.10265332753371031,0.888671109368875
decomp_plus_profit_support_0.06,-0.045000000000000005,2285,0.8957271658173266,3650285.4588213726,1597.4991067051958,0.10284463894967177,0.8941591532732261
blend_decomp_direct_hgb_0.7,-0.065,2339,0.9168953351626813,3650279.5749850203,1560.6154660047116,0.10602821718683197,0.8729909839278714
blend_decomp_direct_hgb_0.5,-0.04000000000000001,2265,0.8878871030968247,3650086.3590983455,1611.5171563348104,0.1011037527593819,0.9019992159937279
blend_decomp_direct_hgb_0.5,0.029675801359672106,1832,0.7181497451979616,3649469.5212926054,1992.0685159894135,0.06932314410480349,0.9274794198353586
decomp_plus_profit_support_0.06,-0.017474426856533474,2190,0.8584868678949431,3649195.310168026,1666.2992283872265,0.09497716894977169,0.9313994511956095
decomp_plus_profit_support_0.12,-0.015,2229,0.8737749901999216,3648762.6136031356,1636.9504771660545,0.09869896814715119,0.9161113288906311
blend_decomp_direct_hgb_0.6,-0.03897581494655859,2263,0.8871030968247746,3647974.1741512073,1612.008030999208,0.10119310649580203,0.9027832222657781
decomp_plus_profit_support_0.12,-0.03,2271,0.8902391219129753,3647699.2968773227,1606.2084090168748,0.10171730515191546,0.8996471971775775
decomp_plus_profit_support_0.10,-0.0073275071094370346,2178,0.8537828302626421,3647329.3415815467,1674.6232055011692,0.09504132231404959,0.9361034888279106
decomp_plus_profit_support_0.04,-0.02500000000000001,2206,0.8647589180713445,3646967.2451957325,1653.203646960894,0.09655485040797825,0.9251274010192082
decomp_plus_profit_support_0.06,0.04000000000000001,1865,0.7310858486867895,3646917.4916027607,1955.4517381248047,0.07024128686327077,0.9411995295962368
blend_decomp_direct_hgb_0.3,0.02517350332647858,1847,0.7240297922383379,3646692.583241241,1974.386888598398,0.07038440714672442,0.9341434731477852
decomp_plus_profit_support_0.02,-0.045000000000000005,2274,0.8914151313210505,3646500.552695764,1603.5622483270731,0.10202286719437115,0.8984711877695022
decomp_plus_profit_support_0.10,-0.060000000000000005,2340,0.9172873382987063,3646458.7044133255,1558.3156856467203,0.10726495726495726,0.8725989807918463
blend_decomp_direct_hgb_0.4,-0.05500000000000001,2307,0.9043512348098784,3646251.4606072465,1580.5164545328332,0.1035977459904638,0.8855350842806743
blend_decomp_direct_hgb_0.4,-0.05489671197309357,2307,0.9043512348098784,3646251.4606072465,1580.5164545328332,0.1035977459904638,0.8855350842806743
decomp_plus_profit_support_0.06,-0.03897581494655859,2274,0.8914151313210505,3646179.846988188,1603.4212167933986,0.10202286719437115,0.8984711877695022
blend_decomp_direct_hgb_0.4,0.029675801359672106,1826,0.715797726381811,3646005.421884912,1996.7170985130954,0.06845564074479737,0.9259114072912583
decomp_plus_profit_support_0.08,-0.035,2268,0.8890631125049,3645954.525991533,1607.5637239821574,0.10185185185185185,0.9008232065856527
blend_decomp_direct_hgb_0.4,-0.05,2294,0.8992551940415523,3644719.673236103,1588.805437330472,0.1028770706190061,0.8906311250490004
blend_decomp_direct_hgb_0.1,-0.05500000000000001,2299,0.9012152097216778,3644488.4622104894,1585.2494398479728,0.10395824271422358,0.888671109368875
blend_decomp_direct_hgb_0.6,0.04000000000000001,1731,0.6785574284594277,3644481.225368943,2105.4195409410418,0.06008087810514154,0.888671109368875
decomp_plus_profit_support_0.12,-0.0050000000000000044,2185,0.8565268522148177,3644468.4943830757,1667.9489676810415,0.09565217391304348,0.933359466875735
decomp_plus_profit_support_0.04,-0.020000000000000004,2182,0.8553508428067425,3644069.952462922,1670.0595565824574,0.09486709440879927,0.9345354762838103
blend_decomp_direct_hgb_0.1,-0.060000000000000005,2317,0.9082712661701293,3644033.407711219,1572.7377676785582,0.1053085886922745,0.8816150529204234
blend_decomp_direct_hgb_0.3,-0.060000000000000005,2322,0.9102312818502548,3643979.517498304,1569.3279575789425,0.10465116279069768,0.8796550372402979
decomp_plus_profit_support_0.08,-0.04000000000000001,2279,0.893375147001176,3643557.368850761,1598.7526848840548,0.10223782360684511,0.8965111720893767
decomp_plus_profit_support_0.08,-0.03897581494655859,2279,0.893375147001176,3643557.368850761,1598.7526848840548,0.10223782360684511,0.8965111720893767
blend_decomp_direct_hgb_0.4,0.03,1825,0.715405723245786,3643541.4218532713,1996.4610530702857,0.0684931506849315,0.9255194041552333
decomposed_margin,0.01999999999999999,1882,0.737749901999216,3643352.724517202,1935.8941150463347,0.07173219978746015,0.9478635829086632
decomposed_margin,-0.05500000000000001,2296,0.9000392003136025,3643254.6018076567,1586.783363156645,0.10365853658536585,0.8898471187769502
decomp_plus_profit_support_0.12,-0.035,2281,0.8941591532732261,3642785.6735014217,1597.0125705837008,0.10258658483121438,0.8957271658173266
blend_decomp_direct_hgb_0.3,-0.05489671197309357,2305,0.9035672285378283,3642531.236415745,1580.2738552779806,0.10368763557483732,0.8863190905527244
blend_decomp_direct_hgb_0.3,-0.05500000000000001,2305,0.9035672285378283,3642531.236415745,1580.2738552779806,0.10368763557483732,0.8863190905527244
blend_decomp_direct_hgb_0.8,-0.05489671197309357,2306,0.9039592316738534,3642137.8943010108,1579.417994059415,0.10320901994796183,0.8859270874166993
blend_decomp_direct_hgb_0.1,-0.05489671197309357,2298,0.9008232065856527,3641874.4416416893,1584.8017587648778,0.10400348128807659,0.8890631125049
blend_decomp_direct_hgb_0.8,-0.05,2298,0.9008232065856527,3641771.6103134435,1584.7570105802627,0.10226283724978243,0.8890631125049
decomp_plus_profit_support_0.12,0.05900287117281305,1858,0.7283418267346139,3640705.7181316186,1959.4756287037776,0.06996770721205597,0.9384555076440612
decomposed_margin,-0.05489671197309357,2295,0.8996471971775775,3640015.5913320323,1586.0634384889029,0.1037037037037037,0.8902391219129753
blend_decomp_direct_hgb_0.6,-0.05489671197309357,2308,0.9047432379459036,3639640.5251511824,1576.9672985923667,0.1035528596187175,0.8851430811446491
blend_decomp_direct_hgb_0.6,-0.05500000000000001,2308,0.9047432379459036,3639640.5251511824,1576.9672985923667,0.1035528596187175,0.8851430811446491
decomp_plus_profit_support_0.04,-0.045000000000000005,2279,0.893375147001176,3639036.328039938,1596.76890216759,0.10267661254936375,0.8965111720893767
